date,sales,profit
2017-03-27,678,6317.499277482846
2017-03-24,931,3542.1354547192027
2017-02-08,318,4974.636873414896
2017-12-19,964,4087.392986925724
2017-02-10,632,7705.230913911502
2017-12-08,341,1282.7771106917314
2017-01-26,701,8345.239901277568
2017-03-24,645,2431.461981274966
2017-05-29,767,2164.3321970341094
2017-02-27,467,7341.996838320085
2017-11-18,1091,3001.345676048125
2017-12-01,750,3917.460558616922
2017-06-06,187,7405.90985479849
2017-02-28,498,2794.842397597692
2017-03-10,590,4724.370613366366
2017-02-18,959,7581.707997180261
2017-01-06,813,1682.7080262398676
2017-08-03,973,2711.5581115372265
2017-08-15,952,4777.6133579066845
2017-03-24,648,6684.139071822234
2017-06-10,957,1969.7989247587875
2017-02-01,245,1990.880673644041
2017-08-18,894,2480.046871968642
2017-04-18,1062,5900.927670467922
2017-06-16,507,7012.609107530873
2017-02-21,117,6820.6285230010835
2017-12-17,665,6256.404242078085
2017-08-18,1063,5380.319333726718
2017-01-28,312,1551.9169997159133
2017-03-13,171,6984.0029388059875
2017-11-12,367,3190.3791580346906
2017-07-27,826,8973.05271349206
2017-08-26,834,6112.2479336524675
2017-07-21,1005,1258.1782397463369
2017-06-07,1095,2887.420121353456
2017-05-03,725,4622.842509714046
2017-02-13,558,2290.0880644093695
2017-12-23,256,9762.298847015209
2017-10-22,687,4275.79697048232
2017-06-20,841,4805.855363326618
2017-06-02,1005,4672.0241716044
2017-09-14,714,1470.5999092897252
2017-07-28,348,2617.0156265004703
2017-04-03,337,8101.524198997384
2017-08-21,199,5306.750394636328
2017-05-29,1021,5819.980784762835
2017-12-07,379,4404.665033702706
2017-01-13,1074,7930.735926963004
2017-11-14,858,4218.9289113089835
2017-07-11,728,9969.133730233521
2017-01-07,237,8768.755339242522
2017-06-04,930,1971.5137836607823
2017-09-28,413,7653.304296246701
2017-05-02,209,1059.430341083562
2017-06-01,648,7985.222390665778
2017-03-15,150,1252.671030114729
2017-07-04,861,3869.8066306227533
2017-05-09,861,3328.5500326867004
2017-07-18,262,8566.646478147055
2017-05-03,233,1204.390146915324
2017-06-25,170,9827.550665038547
2017-12-03,114,5918.920611048926
2017-11-21,224,8913.820452691984
2017-02-13,1060,1198.3560683466997
2017-08-30,740,8031.175621238568
2017-07-23,499,1203.313625791555
2017-12-19,241,3591.3742600465275
2017-01-12,513,7858.589796805643
2017-06-03,906,2525.3557451800616
2017-01-18,717,8273.172766055428
2017-04-19,570,9157.313317996653
2017-01-01,167,8200.715029293093
2017-01-07,536,8577.564138991605
2017-12-02,555,5200.875965236136
2017-05-17,394,1313.1214818124486
2017-07-20,190,6508.60257390522
2017-10-09,425,6843.1504517241265
2017-04-17,347,9512.473718839312
2017-01-27,526,4008.086580332749
2017-07-08,311,6591.411907435369
2017-03-14,436,9534.181218188176
2017-08-04,650,6307.377089072554
2017-11-01,736,4929.142727167669
2017-12-01,861,2946.4444119844225
2017-09-29,421,3729.886403862973
2017-09-04,869,8962.231950491856
2017-01-13,521,1300.047043854387
2017-03-17,869,5571.214682374098
2017-02-27,1056,9081.046549454473
2017-06-15,588,7043.258845080335
2017-10-12,839,2326.6253664226024
2017-12-01,1083,5951.070855151539
2017-04-04,1066,9326.703815928822
2017-12-19,515,9142.771724252028
2017-04-07,244,4338.295408297635
2017-05-28,691,9039.01167663798
2017-07-21,998,7488.097310984714
2017-03-02,159,4053.2183432692987
2017-10-13,841,6233.306386254503
2017-03-12,971,8397.658871119515
2017-07-05,1020,8381.30011670603
2017-04-24,702,7374.5794689271415
2017-06-07,390,8458.110196819223
2017-01-15,718,1040.4970474605955
2017-01-10,552,3636.134341171678
2017-07-02,320,8971.417467770618
2017-09-20,1027,5259.0219769540245
2017-02-04,869,5495.790393703968
2017-10-12,417,2487.6113643537756
2017-08-19,993,4971.997063843222
2017-02-11,809,4494.082882834944
2017-10-18,272,2089.1371769751777
2017-05-06,397,9382.092450368245
2017-04-03,134,9531.395264715424
2017-04-26,287,3712.4423343118538
2017-03-30,174,7535.581308946577
2017-07-23,794,8859.44156605117
2017-01-08,837,5150.934934861286
2017-03-08,827,5851.82812775505
2017-09-21,945,7975.451447680763
2017-08-21,703,6396.376423109008
2017-05-13,245,1607.828730800185
2017-06-08,288,9554.172878449332
2017-05-05,1025,2810.7988109632674
2017-05-19,783,8220.133726899912
2017-03-08,715,7113.432024209414
2017-05-26,333,7119.955306626821
2017-11-07,1082,3944.0590532895026
2017-06-24,863,5627.881868125956
2017-08-02,717,2609.182117197316
2017-10-13,194,9848.362499149542
2017-06-14,957,6266.152151279764
2017-05-28,953,7677.457124427938
2017-12-10,140,3984.386248031936
2017-01-05,917,3288.7049528057782
2017-06-30,1090,3354.70755641025
2017-06-20,372,8425.553331394454
2017-08-03,246,2526.6067417302784
2017-05-13,125,8715.060593674982
2017-10-20,447,5374.669403006381
2017-06-11,1061,6891.465925135668
2017-01-30,493,2839.18186795396
2017-10-02,256,4397.007509330615
2017-06-05,715,4056.854373215657
2017-08-09,187,4492.057302750698
2017-10-19,998,1522.5502576986914
2017-10-08,1002,4596.760396097655
2017-06-07,188,8646.62492857435
2017-01-26,983,4024.2330927239263
2017-02-06,686,4369.59225025741
2017-07-06,758,1551.9198628984454
2017-09-16,1076,1403.2828337861738
2017-06-14,837,7867.075321187268
2017-08-13,571,9501.841887491555
2017-08-07,901,3591.6043748718694
2017-06-05,622,2544.4200015669803
2017-05-17,317,4566.534601419812
2017-01-03,885,2395.2139681548297
2017-10-18,628,4291.183492684389
2017-12-17,295,2383.9410202748686
2017-05-07,1008,8706.887135181863
2017-06-19,157,8320.38404083797
2017-05-14,839,3517.303577706827
2017-07-09,636,4907.35215948414
2017-09-14,522,4473.334032922111
2017-07-15,969,2656.1445807200566
2017-11-13,146,7162.577244946126
2017-04-01,851,9892.392547083591
2017-10-28,940,5146.647803370281
2017-06-26,963,8057.469768754824
2017-06-07,908,5843.730111292191
2017-02-08,570,5862.467106450901
2017-01-27,404,5648.656869706691
2017-03-15,229,7631.20110985482
2017-08-09,342,3235.1631794439268
2017-06-25,397,1183.8343385661296
2017-10-04,107,1335.049020593317
2017-10-27,1025,1039.9783130860126
2017-08-15,314,1533.84355729458
2017-06-21,308,4434.752238495737
2017-05-14,902,9114.829603235412
2017-05-10,173,9993.511287199855
2017-07-05,290,5607.114698622297
2017-04-29,354,8699.813784507827
2017-01-12,705,9726.816939019018
2017-02-23,183,7448.756093801817
2017-04-17,456,7323.476574531451
2017-10-26,904,6558.350054133531
2017-02-26,232,3608.730269484311
2017-03-21,647,4654.4418269833595
2017-11-01,305,9958.060412004153
2017-12-15,794,5623.275435213928
2017-03-21,418,7585.7120889949165
2017-11-04,802,5355.464418607366
2017-07-04,310,2848.759918728047
2017-10-19,816,8535.099356437076
2017-08-24,936,4813.833811552148
2017-04-01,893,1616.2251986439985
2017-07-01,961,3275.0008252297525
2017-07-21,1049,8297.936202690686
2017-03-16,402,4460.165150599863
2017-09-25,678,9906.47361240917
2017-09-12,849,3750.259819977281
2017-08-09,887,9070.27404900641
2017-02-07,136,2885.2008923543754
2017-08-18,687,8330.655526316845
2017-09-09,340,9161.173206890948
2017-10-27,991,4141.788202137281
2017-09-25,212,9048.585256278511
2017-08-10,865,1944.442671583139
2017-01-06,577,1813.549411736834
2017-12-02,926,3279.08391350206
2017-12-02,294,3727.342259793061
2017-01-19,849,5286.104066315846
2017-01-17,426,4423.5131304527185
2017-12-19,580,9188.824980027333
2017-07-10,114,9639.309624684207
2017-10-13,396,2700.126122249631
2017-08-29,737,1154.936245622534
2017-09-30,1072,7103.1983134431675
2017-05-29,1001,1296.43505896062
2017-10-08,249,9031.313228863157
2017-08-04,457,7463.400287525136
2017-06-17,786,4604.769106660602
2017-01-23,226,1800.465489215813
2017-09-04,477,5353.945622005216
2017-07-27,130,1400.0063342480375
2017-12-06,750,2787.4778041375916
2017-12-10,416,7054.760151024396
2017-08-24,1027,8379.61739419584
2017-03-13,1099,1930.9124777870202
2017-09-18,997,6772.731833276789
2017-09-26,1072,8184.262002254584
2017-02-28,221,6197.833562264925
2017-03-13,284,1504.1424233072871
2017-08-29,910,3224.0072915362084
2017-07-18,189,5286.628968751084
2017-08-29,322,6875.893484364687
2017-09-07,776,3620.068379830131
2017-01-17,598,5176.542059608208
2017-06-19,322,9007.908709978421
2017-09-19,410,9475.191549640065
2017-01-15,644,2347.350471298547
2017-08-07,1072,2021.1018844726357
2017-05-20,1014,2164.3058839549713
2017-03-20,736,6780.877079723909
2017-05-22,962,2674.7854949212115
2017-07-24,458,5524.825197038636
2017-06-07,622,9943.778869225853
2017-05-27,938,6881.235655802027
2017-08-10,327,9964.949843404083
2017-05-15,971,7745.961263460008
2017-12-22,118,1406.690113763682
2017-09-22,665,1105.934117419422
2017-02-08,838,4794.283997498901
2017-08-05,454,3046.449531424273
2017-04-13,513,4834.807178497136
2017-02-04,610,5376.450158540517
2017-11-25,413,6912.150328104807
2017-04-12,157,7968.596452951831
2017-02-15,184,5584.442332122093
2017-10-19,522,4670.384195409926
2017-09-21,707,6208.859017231127
2017-04-24,725,8369.258923131729
2017-08-14,352,3899.056912642003
2017-11-10,630,2475.6888760473353
2017-11-24,524,4870.9068101919
2017-10-23,975,2014.7153721570871
2017-07-21,1046,8936.023054507888
2017-07-08,169,9118.372030245268
2017-01-03,341,5083.48118291402
2017-04-05,1033,8099.948591908615
2017-09-08,969,4495.732231378448
2017-02-12,579,5918.692975241651
2017-02-09,552,4531.499208895992
2017-12-02,835,6320.828863529226
2017-09-03,652,1061.488568279694
2017-04-26,962,9888.981439226884
2017-12-13,975,4759.850639347264
2017-02-04,834,3280.2075086365166
2017-01-30,650,1017.192397116492
2017-12-03,735,4221.769680077692
2017-01-22,173,2857.7161755570196
2017-02-19,243,8792.067904106261
2017-08-27,514,9555.220685041584
2017-09-18,652,4862.455624544417
2017-06-25,239,8935.310207846815
2017-03-08,644,8544.008443733122
2017-09-19,860,1034.6804514500218
2017-04-10,976,2709.987316234011
2017-01-08,1059,9482.83808002527
2017-01-27,1041,9427.180916459358
2017-12-17,406,1807.5397364787486
2017-09-02,810,7481.102954747441
2017-12-18,977,9096.150343702258
2017-03-18,262,6649.082912252536
2017-10-30,938,6897.241913714562
2017-11-15,866,7862.594889914
2017-04-27,924,3167.1908136483507
2017-02-14,598,7656.74895329977
2017-07-19,870,1688.448782626409
2017-03-01,662,2168.3264211680926
2017-02-24,336,2169.943923498523
2017-11-02,303,8384.840291958044
2017-08-04,164,9047.599437989538
2017-11-08,774,4198.818177649688
2017-09-14,247,3653.9120120252655
2017-02-18,517,3083.860326634717
2017-01-12,938,1699.000377398836
2017-12-20,582,9496.2304784529
2017-03-15,324,9079.320237926298
2017-11-15,209,5229.4193149295315
2017-08-10,528,9531.44887486228
2017-08-17,282,3372.617031353894
2017-05-08,792,9128.85254197897
2017-08-17,926,3103.1020276321083
2017-10-05,730,3258.390265558833
2017-12-01,740,1266.960738089458
2017-12-12,191,5899.877370468855
2017-01-08,835,2021.3574994827422
2017-12-09,436,9702.48036553575
2017-02-05,362,5503.117291576036
2017-04-20,983,6069.604514941251
2017-11-13,885,5908.136472729387
2017-03-17,809,1921.8460125238207
2017-01-30,850,1562.1387324998348
2017-09-29,566,5647.519690860096
2017-03-11,1087,3175.3245543786456
2017-11-10,937,7816.390777332514
2017-01-17,416,7469.79960083566
2017-01-28,919,4249.909402866113
2017-12-11,923,6797.74217456331
2017-10-07,144,5808.211465098175
2017-04-14,300,2245.3632879789975
2017-12-16,1014,8258.891018626633
2017-12-20,954,8719.168157396212
2017-04-13,424,3719.2468123415015
2017-05-14,371,1512.3072313532562
2017-07-23,497,2098.372991488295
2017-09-05,562,6034.981865638762
2017-05-31,390,3455.99016783181
2017-01-18,988,5299.363512053282
2017-03-11,164,8911.266334301414
2017-11-08,875,6220.529857555085
2017-03-03,284,4306.771093603846
2017-04-26,311,5956.820406932416
2017-09-02,705,9983.747534080932
2017-08-13,215,8528.08749399883
2017-12-06,618,3317.5090453776165
2017-04-06,332,6675.21985822612
2017-06-26,959,9521.754291626792
2017-02-05,783,8178.9133082145745
2017-10-15,745,9083.863692453899
2017-08-26,255,8133.942391753646
2017-03-01,352,6993.408492127719
2017-07-22,326,4634.494118726886
2017-08-22,223,4907.261181176498
2017-06-15,609,3438.9979827424763
2017-05-22,770,6609.411229278178
2017-12-09,713,8615.925443339722
2017-05-21,489,2470.801138176872
2017-09-08,240,8821.989974632446
2017-07-23,723,5507.52396715035
2017-09-12,904,9049.76577233441
2017-03-14,445,8218.639823518626
2017-09-24,682,2829.0018618917384
2017-05-08,900,7347.392129479558
2017-08-19,627,2171.5436722800414
2017-06-05,767,4156.3765741512725
2017-11-22,588,8661.174425303776
2017-11-08,469,2375.2236102111265
2017-07-27,835,4685.492769184439
2017-01-23,165,6960.327208894976
2017-01-04,733,2271.3207824719193
2017-05-29,165,6359.522089496545
2017-11-09,869,3303.1345195825215
2017-08-18,726,8687.260173920531
2017-04-28,187,7552.070466135618
2017-01-11,472,9200.327166038187
2017-08-31,645,3270.4881714378107
2017-04-05,514,8915.233115932937
2017-03-12,875,2431.016449640072
2017-08-24,1019,5323.585862604723
2017-09-03,253,7325.9156117261555
2017-07-29,380,8958.649685326222
2017-07-22,610,3788.4430069548243
2017-04-08,168,9859.53364538755
2017-09-07,687,6982.874931860961
2017-06-05,1014,8597.58946238235
2017-04-20,737,6539.259270250566
2017-05-24,718,4776.480954449402
2017-01-04,1064,1334.2083401244322
2017-08-30,626,3086.326002269029
2017-10-14,895,1271.4183493241944
2017-09-17,486,3950.909812960703
2017-09-29,245,1346.0198808840466
2017-11-24,903,9963.12582275567
2017-07-29,323,4759.324068136653
2017-04-22,379,9900.696220185573
2017-06-02,1081,8514.719226649682
2017-09-21,237,9913.257500363212
2017-10-17,379,5752.059832329088
2017-10-03,856,1483.8820850169507
2017-12-08,812,2411.2648134386673
2017-09-07,647,8699.818621334924
2017-07-10,950,8417.283285931084
2017-01-23,262,7024.0771585441735
2017-12-07,695,6065.43476686327
2017-04-09,542,9332.953815362127
2017-11-21,666,2744.445157112751
2017-06-05,237,5843.970344467968
2017-02-09,886,1435.752008637824
2017-11-09,565,1339.0400751279208
2017-01-26,224,9684.21877811149
2017-10-18,219,8371.307704655434
2017-03-07,1017,5576.382499074888
2017-11-02,842,5410.473251766244
2017-05-30,439,8680.952049221924
2017-02-08,657,8055.155068078925
2017-04-06,379,4779.3954000880385
2017-07-16,724,2564.968295487166
2017-08-24,487,8032.24462742734
2017-07-13,866,5534.413601364366
2017-02-19,1087,9597.273934522338
2017-02-05,714,5927.655494352634
2017-11-05,731,8526.867493177364
2017-09-25,504,1137.4388927811885
2017-01-12,1018,4737.167340369704
2017-11-23,341,3992.180196083825
2017-11-29,668,9777.9573900101
2017-01-25,701,8449.354684729878
2017-03-20,322,1589.0584801059895
2017-10-18,974,6626.714144204827
2017-11-09,325,2294.1026964792572
2017-08-12,861,4954.403238900131
2017-04-19,784,1740.839507466952
2017-12-04,599,9758.002683191193
2017-06-14,882,7415.621421980413
2017-06-04,239,1443.9422779932886
2017-06-21,722,3378.141428039134
2017-06-22,474,4596.026308801584
2017-11-18,1094,2504.097429933139
2017-12-22,1050,5356.852333379594
2017-03-10,163,5696.409192670953
2017-11-01,636,8014.581300264794
2017-05-26,760,7074.304215355309
2017-07-27,892,6798.581971863995
2017-08-31,313,9359.038870170403
2017-03-11,703,3232.014683859721
2017-12-15,534,6273.156277737435
2017-07-14,867,3825.9890504789855
2017-02-02,838,1434.0972979048456
2017-04-24,986,5946.851163386192
2017-05-01,818,3834.5924317206877
2017-08-03,662,8153.992835270945
2017-08-03,718,5793.694650065424
2017-10-25,245,4164.907413111689
2017-05-25,842,3051.0120618127667
2017-07-11,528,8463.168539183955
2017-05-27,692,7950.900701904245
2017-05-05,1009,3209.411525525448
2017-07-01,661,6216.818529986277
2017-09-03,389,8900.327235538836
2017-06-06,441,7661.188400055138
2017-07-18,1049,4394.122667286738
2017-12-03,308,4902.9276823716555
2017-05-14,311,9596.804080072012
2017-09-18,686,6445.774483597303
2017-09-14,215,4591.532073208221
2017-06-06,281,9065.161943222121
2017-12-18,169,2313.291668575593
2017-05-30,862,1910.0991287880743
2017-02-10,537,1999.1772909412439
2017-08-08,405,6494.854580136946
2017-10-12,976,3525.227871727967
2017-03-07,694,6730.58847442262
2017-08-15,1026,4082.5708934712156
2017-06-22,966,5682.447087982567
2017-10-17,490,7445.468960025111
2017-09-25,522,6828.625367063072
2017-09-28,266,9941.8217999998
2017-05-25,111,3242.928187707901
2017-06-27,494,3143.119736724435
2017-09-25,199,3794.3254290550335
2017-09-30,931,8118.654485036302
2017-03-06,393,5055.215100490956
2017-05-15,900,4235.895057767371
2017-12-06,832,2982.3150486369464
2017-08-26,769,6714.763701371313
2017-02-25,376,6565.577628078675
2017-05-01,458,2829.634347982303
2017-05-28,176,7123.2814248483355
2017-08-29,331,6028.879601789417
2017-10-26,371,2919.805058841969
2017-02-13,593,1971.8156828819397
2017-08-21,1087,1775.0078648601702
2017-05-03,850,2557.506721855295
2017-08-04,549,2273.9220517935264
2017-05-18,347,3945.707930701314
2017-04-18,1056,9756.485633130218
2017-10-22,949,2802.0661451303836
2017-12-19,788,2635.7695365462114
2017-09-06,146,4234.6746183561245
2017-08-18,892,5005.220119588497
2017-10-01,616,8068.017957242206
2017-02-26,921,6935.31526184952
2017-09-24,568,8371.165507066551
2017-08-05,102,9707.999991965891
2017-02-21,259,3664.8087459108483
2017-10-18,133,1629.8607453720406
2017-08-08,464,1163.9102111967459
2017-06-18,216,4827.044039344757
2017-06-13,613,6528.954388705874
2017-11-11,446,5089.938069135889
2017-03-28,857,3433.7516137212583
2017-07-15,674,9350.10269004531
2017-04-22,329,5757.370011151217
2017-05-30,914,7370.253369065292
2017-07-05,311,6818.786199335953
2017-08-17,130,8161.094274564168
2017-02-20,298,2518.3175542706467
2017-06-09,175,2754.884290826357
2017-11-16,213,5537.530013163967
2017-05-20,738,2317.4983137308827
2017-10-02,596,5134.728942364123
2017-10-04,1031,1966.7752874106168
2017-04-05,898,9211.89081065994
2017-02-16,492,2536.9906418223695
2017-05-09,216,5991.228193768408
2017-11-24,916,6755.399161384481
2017-09-24,904,9841.153687535332
2017-04-25,882,1310.607898780448
2017-08-15,241,2072.158735046786
2017-10-31,1084,3996.6381087167615
2017-03-25,846,3631.0143731292756
2017-01-30,371,5793.18598050369
2017-09-02,423,3836.2480290489502
2017-09-18,592,8847.149931754313
2017-07-12,1020,5744.082257422764
2017-09-17,569,4162.3899598518365
2017-11-30,284,4292.767588098282
2017-04-30,216,6050.440421455531
2017-08-29,1015,5972.609834246428
2017-02-22,917,9526.104653100365
2017-07-03,365,3956.5024364415976
2017-07-23,414,1688.9810943274388
2017-07-14,355,4538.765399802927
2017-06-07,473,4444.298637887991
2017-09-20,319,9756.522108140312
2017-08-01,896,2116.051861946611
2017-04-17,683,4421.860491201154
2017-05-20,391,6457.6602036162585
2017-08-25,185,4474.492026513419
2017-02-18,524,2720.6275443351988
2017-01-29,495,6009.802812203376
2017-10-06,430,2138.6487570852173
2017-01-22,998,2838.041457190563
2017-01-04,573,9044.985884903635
2017-09-06,1039,4572.318837161382
2017-03-29,1034,8988.502397681881
2017-08-03,924,7149.559721238811
2017-04-09,797,9358.741667426246
2017-09-10,157,3615.521164677639
2017-03-25,694,7297.669557828636
2017-04-04,825,7594.28957090226
2017-03-31,548,8303.305104577761
2017-05-24,490,3538.2660730750968
2017-01-19,901,2153.3090025845077
2017-04-24,760,8450.777405724582
2017-01-20,808,9269.525183651713
2017-05-06,815,4366.785644084763
2017-06-26,561,5316.886681279045
2017-02-18,640,9766.541816102845
2017-09-25,964,4177.673700553323
2017-03-26,545,3658.938110581907
2017-04-08,629,8731.050527740625
2017-01-22,1087,5914.676230791033
2017-10-02,360,9677.461227451528
2017-12-16,699,7688.437478989679
2017-09-23,210,8260.159042138523
2017-08-30,127,7586.8910981244935
2017-12-14,352,9496.912533713885
2017-09-13,914,2526.3526612694604
2017-01-31,275,4027.647492731179
2017-11-04,1029,4176.670742854403
2017-01-17,632,3799.3731057279615
2017-10-31,677,9929.64617472797
2017-11-05,455,2759.9427195869803
2017-12-08,825,5751.35267785213
2017-12-17,219,7128.781361970853
2017-10-10,324,6802.425782900123
2017-01-05,764,9945.28011665887
2017-04-22,460,2867.491339399042
2017-12-16,365,9981.984134972936
2017-04-09,533,3465.802332443864
2017-09-05,955,8054.679843431393
2017-03-17,346,8643.675656655509
2017-01-11,393,5340.092782257907
2017-10-13,619,3408.178922534828
2017-11-26,191,2541.4487518446213
2017-09-02,333,3269.726189277323
2017-03-08,1041,4293.998195790753
2017-12-06,1023,5095.888905274112
2017-08-10,830,8827.587188482754
2017-01-23,1026,9503.273399610602
2017-11-20,688,9685.840885920432
2017-10-18,542,1217.7186789667317
2017-07-31,393,7697.109347884419
2017-01-18,156,2245.1387078277735
2017-05-08,824,5153.565944936609
2017-08-16,860,7610.339655918892
2017-01-12,918,6246.848458522111
2017-10-25,188,6211.279606278613
2017-10-14,595,1464.1138136156183
2017-07-23,418,3163.502853330354
2017-05-30,1027,5673.3988672083315
2017-10-28,334,1429.7943099014656
2017-03-27,960,3352.7642113127254
2017-02-16,698,3114.379359055666
2017-08-13,859,8827.394539936486
2017-07-13,911,5932.285723103347
2017-02-27,662,6827.564937919461
2017-10-05,541,2173.816399311333
2017-12-14,602,2502.854872886203
2017-12-02,276,3725.0264741126934
2017-06-03,498,5345.756574890309
2017-08-07,197,8267.141597898595
2017-07-24,928,1256.1870729988332
2017-10-17,439,1642.737600599198
2017-05-07,147,4619.997364506982
2017-11-22,749,5073.95515659421
2017-09-09,666,7825.711235719629
2017-02-15,1058,2894.5774713463634
2017-10-10,853,8128.6719621220545
2017-05-16,428,9980.027246747828
2017-07-13,1020,4960.474820353231
2017-08-07,908,7049.14091599496
2017-12-18,807,5153.018527530998
2017-10-12,302,3658.5172861517385
2017-01-31,191,4837.561047737358
2017-07-14,176,9575.930875999862
2017-04-22,956,3048.7983866808236
2017-01-06,771,2290.505856578733
2017-10-14,764,2718.9407505990193
2017-02-15,999,7992.988765605478
2017-08-06,427,3377.9491873639395
2017-06-13,479,8625.724525861562
2017-09-24,362,6318.052919167236
2017-05-29,788,8486.052535070488
2017-06-14,790,1458.8984302967315
2017-01-23,235,5165.1063489300495
2017-05-21,521,2583.2017467739347
2017-05-05,396,9601.902711274273
2017-10-31,922,4443.202337792454
2017-09-14,1086,1560.7245172977232
2017-10-31,772,8351.89414823832
2017-05-20,470,9612.021027679824
2017-04-02,996,3955.7416926036603
2017-02-22,114,4278.989462297815
2017-11-14,476,8304.352194023753
2017-11-14,203,6097.482374823872
2017-05-10,265,1232.2918305017222
2017-01-17,809,7598.7740183378555
2017-08-13,904,4696.316637639957
2017-12-22,554,2142.4350241298894
2017-09-05,277,1141.1895937881454
2017-02-12,618,9571.129641735186
2017-11-04,496,7854.094942889412
2017-05-09,739,7902.67494370069
2017-05-10,749,7731.737283224892
2017-04-24,193,1980.777511141563
2017-05-16,924,1886.4707106635221
2017-01-11,496,6398.912746224874
2017-02-18,964,7731.519462537127
2017-10-20,175,9808.409493533938
2017-02-11,1086,5805.249945480365
2017-07-11,1070,7423.131172438682
2017-07-12,308,6593.403380025055
2017-11-19,750,7264.0740038784215
2017-08-29,842,6761.271955467963
2017-07-08,714,2053.4009283564433
2017-02-12,1057,8920.385635874442
2017-04-28,175,8136.341101815279
2017-07-14,440,5702.354446192799
2017-03-26,272,4347.7884970816285
2017-04-03,139,9519.59627698724
2017-03-06,880,6320.70068223325
2017-06-07,321,8798.17801914292
2017-06-30,349,9764.915817006502
2017-11-01,490,4665.481723575256
2017-11-30,899,1316.0386491855597
2017-09-22,205,4358.882097008514
2017-04-01,722,9965.366734602045
2017-02-12,802,5560.964605692507
2017-07-08,321,5338.710950975323
2017-08-22,921,1525.8296001011195
2017-06-15,1027,6790.757759568774
2017-04-17,337,8543.89659858009
2017-03-14,434,1286.14887173706
2017-11-04,1066,4097.147698818817
2017-01-06,1031,4715.7964057994
2017-07-17,166,2963.565225502609
2017-04-29,753,8100.715264252383
2017-06-03,1066,6960.6655477872855
2017-12-01,712,1915.8073651828408
2017-11-03,511,6797.75344440192
2017-01-10,1023,2082.05928598013
2017-10-13,804,7480.121493433672
2017-05-03,646,4555.907757250026
2017-06-04,736,1960.8631972942342
2017-06-28,108,9486.307329478508
2017-04-15,1034,7140.7981658152285
2017-04-09,1081,8365.837516477783
2017-03-22,342,1036.9570644945907
2017-10-20,398,5080.3869563848475
2017-08-11,195,4554.779377968742
2017-09-08,1030,4795.002434285278
2017-01-19,308,6142.692229322011
2017-06-04,225,2728.549161752375
2017-08-23,309,7599.043272301809
2017-09-17,803,2967.9252412539317
2017-06-29,706,3062.197367685922
2017-03-14,792,8690.305060573526
2017-04-06,684,3242.690850263912
2017-09-13,292,4271.919004647091
2017-07-16,701,5271.2652564897
2017-07-30,535,1421.614008370347
2017-03-15,556,1734.9272497052625
2017-06-10,652,4455.099323570781
2017-05-16,944,1272.6610587530529
2017-05-04,696,6738.62367675318
2017-04-25,784,9336.140388985594
2017-02-07,467,1977.0414877857495
2017-11-03,813,4561.81256358251
2017-09-11,863,9480.084991503407
2017-08-01,692,5257.674233098149
2017-12-03,344,9404.341032144062
2017-10-25,718,3656.5078853118266
2017-05-17,136,9759.433252628969
2017-06-24,411,7694.818790741567
2017-11-20,798,6204.9311908771615
2017-01-03,734,7357.3810901448405
2017-02-24,429,3210.939311111981
2017-05-28,747,8020.543368974234
2017-10-21,415,6259.33640821014
2017-10-18,535,9236.515112301033
2017-11-07,656,9717.015666955253
2017-02-10,489,2527.4224372127173
2017-09-13,400,8584.263669292854
2017-02-12,541,1323.300017351318
2017-11-10,221,5254.217106149615
2017-08-16,172,1989.1731128601082
2017-05-09,995,3071.2988889235994
2017-10-03,645,8260.249855342114
2017-01-21,338,9788.58645748403
2017-01-26,1067,3084.496076227924
2017-11-12,695,1919.9394489049578
2017-04-04,102,5047.856039966562
2017-08-17,634,7944.008701948027
2017-01-07,136,3732.7397905741814
2017-12-08,727,3993.061077286271
2017-04-12,802,6012.287451502897
2017-07-02,425,7636.308852927739
2017-03-05,435,3585.7326599020716
2017-03-16,1028,1313.0614014980472
2017-05-29,471,4507.449182034445
2017-03-24,327,9715.854584267145
2017-02-06,617,6008.029608331539
2017-05-14,823,8123.998677387225
2017-10-22,775,2128.565560930265
2017-11-06,420,3958.7289371755533
2017-04-26,978,6406.652575928576
2017-03-01,460,4269.874562443253
2017-07-03,310,9357.715958182898
2017-08-18,705,4824.921039522675
2017-12-17,672,4189.409552122483
2017-06-18,552,8359.407704160214
2017-07-05,145,1303.5152012766173
2017-08-16,1057,9154.7340679007
2017-04-22,948,6067.503332664684
2017-01-28,585,2488.7985380642826
2017-10-23,838,6401.734919475887
2017-03-08,757,4391.666453608521
2017-01-03,736,2509.6751323648323
2017-09-16,112,4536.631042670944
2017-05-26,916,2034.1249215444352
2017-01-26,162,3286.9139314715244
2017-04-05,934,3192.1174606973063
2017-01-19,737,1098.791679967272
2017-08-16,277,5034.535597019213
2017-07-01,941,8576.02411560656
2017-09-03,144,6659.75874447886
2017-11-04,560,2533.3289685741383
2017-05-16,359,6914.532533110486
2017-05-17,505,2151.491600082779
2017-04-21,563,3047.1339543832655
2017-05-08,237,5504.291123120068
2017-10-29,461,3826.373768457927
2017-08-25,1040,8735.40828470439
2017-02-11,1059,8055.548693090966
2017-03-02,673,6968.211979953581
2017-10-10,293,9877.662927090529
2017-03-08,749,5127.3406233696405
2017-03-11,889,5406.168762695176
2017-05-07,350,8842.614760499526
2017-12-16,982,9914.653544121582
